origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
27922755#0,-363269842#0,2.636250994885379,200.0,1274.0,2292.0,3049.0,3571.0,4038.0,4311.0,4499.0,4588.0,4650.0,4745
232148105#0,-196928951,2.336853264740848,210.0,1272.0,2797.0,3886.0,4418.0,4690.0,4795.0,4837.0,4860.0,4870.0,4872
-103968781,-25699679#1,2.4041975038126764,12.0,30.0,44.0,70.0,119.0,166.0,200.0,219.0,237.0,245.0,254
-112319557#5,-24391388,9.46958298454391,26.0,149.0,304.0,463.0,623.0,823.0,1042.0,1348.0,1657.0,1993.0,5001
28782741#0,29267682#2,17.595767704938883,40.0,158.0,322.0,532.0,750.0,996.0,1246.0,1495.0,1781.0,2089.0,5000
-50640017,212517335,0.8171475454188017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25699710#1,27785508#0,4.368423252432178,3.0,125.0,405.0,907.0,1565.0,2157.0,2625.0,3008.0,3349.0,3683.0,4976
27922136#2,122254012,2.2383398857404857,95.0,543.0,1235.0,1964.0,2659.0,3213.0,3638.0,3941.0,4109.0,4200.0,4311
51247873#7,23780706#7,10.578423036680284,1.0,1.0,6.0,73.0,317.0,836.0,1599.0,2359.0,3075.0,3681.0,5001
32572650,27898010#4,15.158295737348304,88.0,359.0,779.0,1359.0,2009.0,2567.0,3077.0,3492.0,3856.0,4166.0,5000
-27921028,-29267682#0,7.803449475836147,2.0,7.0,84.0,330.0,808.0,1472.0,2203.0,3018.0,3673.0,4155.0,5001
-28687166#4,27347093,6.751459719876407,14.0,139.0,368.0,658.0,1071.0,1539.0,2078.0,2623.0,3065.0,3440.0,5000
164719711#0,-124214109,10.614743071346822,2.0,15.0,81.0,268.0,604.0,1122.0,1756.0,2416.0,2974.0,3460.0,5001
26153682,-123974277#7,13.442988735582611,114.0,302.0,466.0,715.0,1101.0,1449.0,1809.0,2156.0,2509.0,2821.0,4979
-28039967#1,227764344,9.935923518102262,43.0,189.0,335.0,482.0,655.0,809.0,1024.0,1305.0,1622.0,1952.0,5000
164719711#0,-50639092,13.900655323418112,143.0,355.0,555.0,874.0,1245.0,1642.0,2057.0,2429.0,2777.0,3130.0,4976
103212799#1,201567647,7.824017234813825,23.0,46.0,196.0,527.0,721.0,832.0,1045.0,1364.0,1639.0,1788.0,1921
197448006,185130636#1,8.694816437299991,2.0,26.0,142.0,440.0,863.0,1469.0,2209.0,2900.0,3560.0,4017.0,5001
94887709#0,99475431#2,0.970827244768572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48198578,-123974277#5,7.592937138462083,106.0,597.0,1472.0,2450.0,3317.0,3978.0,4466.0,4731.0,4875.0,4944.0,4997
60433260#0,60710001#0,1.5544918716645804,7.0,13.0,38.0,74.0,140.0,208.0,287.0,367.0,473.0,560.0,985
128321262#0,23906724#0,7.613993290304175,3.0,39.0,195.0,459.0,891.0,1483.0,2139.0,2842.0,3431.0,3889.0,5001
-25699672#0,27591720,7.0186294766193695,92.0,415.0,956.0,1631.0,2344.0,2963.0,3565.0,4039.0,4385.0,4635.0,4992
-60710001#4,28573824#0,5.677225481737646,6.0,41.0,106.0,197.0,350.0,599.0,975.0,1493.0,2026.0,2507.0,5000
187233978#0,202304076#0,2.305123245092098,16.0,259.0,968.0,1898.0,2692.0,3317.0,3710.0,3945.0,4141.0,4306.0,4892
514879384#0,-24781652#3,17.013362121736247,2.0,17.0,70.0,166.0,404.0,838.0,1411.0,2007.0,2531.0,3053.0,5001
164719711#0,123953406,19.78029527671512,1.0,3.0,9.0,55.0,191.0,493.0,1049.0,1781.0,2474.0,3085.0,5001
679458131#0,25699710#1,16.765132720300276,1.0,1.0,4.0,21.0,114.0,381.0,863.0,1586.0,2316.0,3050.0,5001
41761194#1,-29267682#1,17.640208382392387,33.0,132.0,303.0,505.0,727.0,958.0,1216.0,1504.0,1794.0,2111.0,5000
548344792#1,34383826,6.739271608653552,1.0,9.0,36.0,125.0,352.0,692.0,1082.0,1618.0,2169.0,2688.0,5001
123075493,-103271284,2.374803479685298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-291263469,50639092,14.065666626572211,69.0,199.0,303.0,443.0,638.0,835.0,1087.0,1456.0,1841.0,2276.0,4995
164719711#11,-24391388,13.96790254523112,129.0,293.0,461.0,616.0,803.0,1050.0,1431.0,1881.0,2420.0,2944.0,4994
27333296#1,27635134#0,5.544126596527599,12.0,135.0,593.0,1398.0,2166.0,2814.0,3301.0,3701.0,4085.0,4360.0,5001
164719711#0,35302147#0,1.1378038866258344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
197448006,572824576#0,17.14710286031884,40.0,225.0,547.0,958.0,1386.0,1820.0,2266.0,2706.0,3147.0,3600.0,4934
1097700430,-29267812#3,6.049993890825212,29.0,134.0,320.0,589.0,924.0,1394.0,1896.0,2425.0,2915.0,3398.0,4998
32601842,27797966#0,11.74646447977652,177.0,775.0,1809.0,3037.0,3984.0,4473.0,4700.0,4838.0,4911.0,4935.0,4962
27875962,146715457#0,0.5515432269335424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-309656499#0,24210659#1,19.502699856509302,1.0,5.0,58.0,292.0,853.0,1643.0,2582.0,3548.0,4224.0,4636.0,5001
32572650,167578356#0,15.132435024104597,94.0,368.0,806.0,1418.0,2050.0,2612.0,3085.0,3466.0,3842.0,4148.0,5001
39358963,102207054,9.022005450031235,167.0,562.0,1070.0,1742.0,2327.0,2859.0,3347.0,3803.0,4165.0,4405.0,4962
143920934#1,-123974278,4.904506220275469,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-665218406#0,74326047#0,16.718245137479407,2.0,5.0,32.0,128.0,327.0,695.0,1214.0,1797.0,2369.0,2921.0,5001
24210659#1,209059659,4.51050342250338,413.0,1964.0,3373.0,3891.0,3998.0,4006.0,4007.0,4007.0,4007.0,4007.0,4007
197448006,572824576#0,17.14710286031884,39.0,230.0,588.0,1004.0,1450.0,1850.0,2296.0,2746.0,3194.0,3633.0,4938
105003389#0,30694699#1,0.7578339735226799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27876009#3,33206878,1.0197933213875223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1036835337#0,-128321241#0,2.027954154557204,5.0,11.0,16.0,26.0,31.0,32.0,74.0,177.0,258.0,378.0,614
164719711#0,291263469,1.233742850815406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
665218406#0,-25699711,14.46155539834267,101.0,249.0,434.0,663.0,887.0,1134.0,1408.0,1723.0,2063.0,2402.0,4968
164719711#0,29267926,0.7554046037067161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28273082#0,-25699711,14.182784093735892,145.0,325.0,524.0,762.0,997.0,1258.0,1599.0,1943.0,2300.0,2646.0,4955
124360425#0,-25699711,4.600251221729097,62.0,185.0,367.0,608.0,928.0,1378.0,1872.0,2474.0,3030.0,3549.0,4987
-28039967#1,50640017,10.25024240007578,28.0,159.0,311.0,460.0,622.0,823.0,1048.0,1312.0,1651.0,2016.0,5001
197448006,27786214#0,3.4922102069348893,3.0,11.0,16.0,21.0,29.0,70.0,180.0,340.0,588.0,888.0,2455
-105754738,-48500324#1,6.26191692018502,8.0,182.0,751.0,1544.0,2292.0,2924.0,3401.0,3800.0,4131.0,4429.0,5001
22943660#0,233019082#0,9.61361576824655,69.0,283.0,552.0,883.0,1334.0,1848.0,2355.0,2835.0,3375.0,3872.0,4961
100968568,-190022920#0,13.896206378425324,1.0,9.0,55.0,229.0,566.0,1136.0,1911.0,2788.0,3497.0,4062.0,5001
-50639092,51036726,0.997739067227038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24210659#1,48863077#2,3.008094640666429,93.0,703.0,1751.0,2347.0,2519.0,2556.0,2671.0,2930.0,3139.0,3268.0,3315
197448006,123964329,7.4502152747225905,82.0,284.0,556.0,851.0,1141.0,1526.0,1957.0,2437.0,2872.0,3264.0,4997
197448006,-222477736,17.82997619889593,30.0,137.0,314.0,562.0,839.0,1173.0,1476.0,1825.0,2197.0,2586.0,4977
32572650,-514879384#1,29.483644036655072,5.0,21.0,63.0,151.0,264.0,412.0,588.0,803.0,1134.0,1589.0,5001
245316290,28326201,1.481275377875635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-682280355,190502855,1.4393708668592424,4.0,45.0,242.0,713.0,1270.0,1731.0,2079.0,2298.0,2480.0,2630.0,2774
227764344,212517335,1.0867190923292198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27808607,43129262,7.775862246955903,132.0,382.0,747.0,1069.0,1330.0,1548.0,1788.0,2033.0,2343.0,2685.0,4993
24024238#0,185140332#8,1.1742089473039703,4.0,6.0,25.0,35.0,62.0,85.0,123.0,136.0,204.0,232.0,336
27420526,346995403#14,0.9049023393768644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27620902,27285800#6,0.8306376320480386,2.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10
219307210#0,26828023#1,0.9483222241985432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24391309,123974277#6,1.066569651713876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-24391388,123974277#6,1.0503533054654952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32572650,27359188#1,10.88384246373276,65.0,393.0,1102.0,1832.0,2526.0,3219.0,3723.0,4071.0,4295.0,4409.0,4543
32572650,-27798022#0,12.215283588002173,133.0,522.0,1194.0,2196.0,3325.0,4056.0,4469.0,4734.0,4874.0,4950.0,4995
197448006,665218406#2,17.60844105627086,27.0,111.0,282.0,522.0,815.0,1163.0,1545.0,1919.0,2340.0,2757.0,4974
29470677#1,-30965265#0,0.6519122264524667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
94887709#1,99475427,0.9589076376694332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-26173127#1,123974277#5,16.214304187183075,1.0,13.0,100.0,361.0,847.0,1501.0,2161.0,2765.0,3370.0,3918.0,5001
189536608,135417826#2,0.9673669161528812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-22897852#3,167578356#0,8.667485331427551,2.0,15.0,70.0,204.0,463.0,833.0,1278.0,1840.0,2423.0,3033.0,5001
20900287#0,25753385#0,0.8630712369736799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32558969#0,194823526#0,1.2858854344824535,3.0,11.0,21.0,36.0,59.0,79.0,108.0,138.0,159.0,175.0,185
32601842,-123974278,7.476343642436869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
136211687,179536338,3.427624243251063,33.0,127.0,272.0,515.0,852.0,1299.0,1875.0,2452.0,3051.0,3544.0,4972
32601842,27897404,14.878776915865677,138.0,425.0,912.0,1434.0,2039.0,2631.0,3131.0,3566.0,3944.0,4272.0,5001
82724534#0,132617728#3,23.52937406656612,1.0,5.0,53.0,267.0,638.0,1253.0,1906.0,2575.0,3173.0,3645.0,5001
572824576#0,27798065#2,25.096376391226208,1.0,2.0,27.0,127.0,412.0,873.0,1526.0,2204.0,2870.0,3451.0,5001
164719711#0,29267890#0,0.7800307829407567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-24391309,-212517335,1.1248953534531676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
60007103,27249970#0,0.9001321851273337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
164719711#11,25699710#0,3.16522359944357,9.0,27.0,62.0,116.0,199.0,296.0,403.0,496.0,600.0,667.0,802
164719711#0,27695459,7.576115969362777,36.0,133.0,302.0,638.0,1038.0,1512.0,2022.0,2493.0,2983.0,3388.0,5001
24210584#18,165182317#0,13.85717622392689,1.0,5.0,27.0,133.0,361.0,863.0,1565.0,2407.0,3153.0,3810.0,5001
-25699679#1,-607644567#2,6.763748426737595,49.0,259.0,624.0,1078.0,1670.0,2339.0,3010.0,3555.0,3996.0,4333.0,5001
190502846#0,-121906079#2,1.337132682691896,0.0,6.0,57.0,160.0,400.0,697.0,1069.0,1403.0,1676.0,1870.0,2171
105003389#0,155876897#0,1.2038519950625624,1.0,5.0,13.0,35.0,60.0,86.0,113.0,131.0,142.0,147.0,150
572824576#0,836759258#0,6.5780417436813945,21.0,273.0,828.0,1636.0,2457.0,3259.0,3941.0,4412.0,4707.0,4851.0,4994
184508804,27054625#0,9.459208254105468,90.0,304.0,628.0,854.0,1210.0,1660.0,2263.0,2938.0,3497.0,3953.0,4919
197448006,572824576#0,17.14710286031884,39.0,234.0,574.0,989.0,1435.0,1870.0,2333.0,2801.0,3221.0,3642.0,4945
27541944#0,-50639429,6.94545902225953,198.0,1241.0,2740.0,3837.0,4381.0,4654.0,4786.0,4846.0,4886.0,4906.0,4914
23569661,23206644,18.57836829217736,3.0,31.0,170.0,535.0,1109.0,1904.0,2730.0,3417.0,3954.0,4340.0,5001
26585997#0,227764344,9.311415657458044,38.0,182.0,350.0,494.0,668.0,874.0,1115.0,1398.0,1734.0,2072.0,5001
210881968,92858688#0,1.1406583393675225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
197448006,23944888#0,17.03928706741287,1.0,3.0,24.0,151.0,457.0,957.0,1602.0,2314.0,2979.0,3554.0,5001
1125659040#3,191709609#0,8.461732610566928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32572650,-123974277#7,7.259846882968598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
291263469,28607656,2.0151377292227326,4.0,4.0,4.0,6.0,26.0,58.0,97.0,122.0,148.0,195.0,433
128364005,-27896812,8.755880603644725,3.0,24.0,59.0,136.0,311.0,548.0,891.0,1319.0,1781.0,2281.0,5001
24210659#1,76564785,4.625816026481125,24.0,39.0,49.0,52.0,54.0,185.0,727.0,1385.0,1817.0,2090.0,2555
-29470677#0,108152383,0.6197706631863523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32572650,128167840#0,10.188905179258107,28.0,116.0,525.0,880.0,1346.0,1767.0,2205.0,2544.0,2854.0,3074.0,3621
27458817#1,-27458958#2,1.2735315908699507,6.0,33.0,98.0,205.0,339.0,515.0,775.0,1036.0,1261.0,1423.0,1598
-49899191#1,261564737,1.839970466538246,4.0,7.0,15.0,28.0,41.0,57.0,72.0,85.0,101.0,114.0,191
123974277#6,-24391388,1.0629115274128866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24210659#1,-122400053#5,6.28203362313019,9.0,244.0,815.0,1574.0,2310.0,3066.0,3767.0,4313.0,4613.0,4801.0,4985
32572650,77083178#3,15.216230209620177,112.0,372.0,766.0,1314.0,1937.0,2499.0,2984.0,3431.0,3836.0,4136.0,5001
203672999#7,-29267682#1,11.754780376010434,1.0,1.0,24.0,83.0,227.0,514.0,876.0,1317.0,1830.0,2367.0,5001
151303657#0,28606798#1,11.874648650088456,23.0,124.0,314.0,652.0,1052.0,1484.0,1907.0,2364.0,2821.0,3282.0,5000
-128321241#0,-53799564#1,14.06723295203786,1.0,2.0,17.0,87.0,325.0,812.0,1513.0,2284.0,3006.0,3624.0,5001
164719711#0,29267682#1,1.0751360994520778,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
197226340,128175889#0,6.357938948251134,1.0,4.0,42.0,164.0,374.0,708.0,1140.0,1657.0,2235.0,2770.0,5000
27798062#0,37589731#0,2.549998287100156,12.0,82.0,221.0,373.0,616.0,884.0,1166.0,1460.0,1778.0,2079.0,3385
143571798#3,239688003#0,1.4394800202351137,5.0,14.0,32.0,58.0,91.0,157.0,241.0,337.0,461.0,604.0,904
32601842,-124205534#1,24.47262206922624,5.0,42.0,184.0,456.0,820.0,1262.0,1796.0,2308.0,2804.0,3258.0,5001
291263469,-74464019#4,8.805496572959079,3.0,14.0,65.0,148.0,313.0,614.0,945.0,1335.0,1777.0,2215.0,5001
32572650,25372715#0,18.022576207981192,53.0,345.0,794.0,1455.0,2213.0,2925.0,3475.0,3876.0,4113.0,4315.0,5001
102151594#3,22978931,0.9963560256548004,60.0,106.0,147.0,224.0,355.0,483.0,578.0,649.0,683.0,697.0,701
-123974277#10,50640019,0.7815766577035765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
51247874#5,23899179#10,1.337198784875012,11.0,37.0,88.0,164.0,233.0,333.0,442.0,558.0,649.0,715.0,820
28686528#0,-179445663,17.588073612545294,11.0,64.0,158.0,231.0,305.0,479.0,876.0,1499.0,2213.0,2925.0,5001
34547563,760545482#0,0.7168639491870977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-143063409,164719711#11,16.322939786830585,1.0,2.0,7.0,40.0,188.0,532.0,1107.0,1733.0,2450.0,3115.0,5001
548344792#0,35302147#1,9.984609815672714,3.0,14.0,67.0,204.0,403.0,674.0,1045.0,1454.0,1922.0,2441.0,5001
32601842,-27797966#2,11.841137926447791,164.0,774.0,1787.0,2974.0,3899.0,4418.0,4668.0,4812.0,4880.0,4917.0,4947
-29267812#3,28607655,2.326239016572401,4.0,6.0,10.0,37.0,100.0,163.0,274.0,382.0,465.0,550.0,701
-615138779#2,35302147#0,18.005539807233543,11.0,68.0,119.0,188.0,293.0,524.0,886.0,1419.0,2083.0,2769.0,5001
-36333428,25699710#1,1.9154063481219323,5.0,12.0,14.0,17.0,40.0,166.0,275.0,295.0,297.0,302.0,348
121897321#0,127731885,5.5153569456472,100.0,247.0,474.0,758.0,1154.0,1723.0,2342.0,2975.0,3580.0,4031.0,4980
164719711#0,-103968781,1.5767540148660055,3.0,4.0,4.0,4.0,4.0,9.0,15.0,20.0,21.0,21.0,21
32572650,121906071#12,12.281169198294917,105.0,566.0,1387.0,2305.0,3028.0,3563.0,3950.0,4270.0,4479.0,4620.0,4997
190525535#1,27806893,1.5375524706994397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-123974277#7,-24391309,1.0066885686244944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27252979#0,196795239#0,14.397753125498395,141.0,370.0,617.0,864.0,1164.0,1494.0,1862.0,2268.0,2735.0,3160.0,4977
197448006,34381457,3.702413789205747,2.0,3.0,5.0,12.0,31.0,84.0,158.0,238.0,419.0,621.0,2718
196795239#2,27785508#1,4.756858145087377,156.0,636.0,1399.0,2188.0,2961.0,3571.0,3984.0,4314.0,4581.0,4735.0,4989
572824576#0,28272871,1.0047986057330291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
106708500,-20904931,0.8567862859447358,8.0,54.0,232.0,593.0,1078.0,1510.0,1828.0,2022.0,2128.0,2182.0,2217
26153682,128364009#3,3.5080466206876944,22.0,118.0,287.0,468.0,634.0,790.0,922.0,999.0,1045.0,1092.0,1147
164719711#0,74242608,11.406133064877224,5.0,30.0,116.0,310.0,699.0,1211.0,1822.0,2477.0,3035.0,3530.0,5001
103271284,-24391309,1.0066885686244944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48198595,123974277#8,7.744251803274326,85.0,563.0,1405.0,2415.0,3333.0,3977.0,4460.0,4764.0,4879.0,4942.0,4994
24210659#1,-29267682#1,17.29591391147419,79.0,261.0,493.0,765.0,1050.0,1362.0,1701.0,2068.0,2423.0,2793.0,5000
32601842,27799306,11.884665236047876,127.0,606.0,1617.0,2778.0,3720.0,4289.0,4584.0,4773.0,4891.0,4934.0,4985
48834904#0,27136834#1,2.802968152565033,34.0,275.0,717.0,1353.0,2149.0,2819.0,3364.0,3768.0,4093.0,4312.0,4985
82629577#0,58935040,0.904803660384027,5.0,32.0,90.0,219.0,388.0,498.0,567.0,610.0,626.0,641.0,643
22884876#0,142038165#0,13.413674605406738,1.0,6.0,62.0,249.0,626.0,1189.0,1848.0,2396.0,2949.0,3403.0,5001
27525486#0,-118386127,1.1068970713029973,1.0,3.0,8.0,14.0,28.0,53.0,82.0,108.0,133.0,156.0,189
-24224587#2,124195113#12,9.890396935607862,15.0,58.0,207.0,522.0,977.0,1611.0,2338.0,3012.0,3586.0,4059.0,5001
25699711,228187914,6.638207544525299,60.0,357.0,922.0,1670.0,2483.0,3222.0,3821.0,4258.0,4543.0,4713.0,4981
24224587#2,30033797,8.758759510972133,35.0,136.0,398.0,892.0,1568.0,2443.0,3276.0,3949.0,4397.0,4661.0,5000
32601842,27570683#1,24.10494187198548,5.0,52.0,201.0,493.0,893.0,1352.0,1844.0,2315.0,2801.0,3249.0,5001
-143920934#0,35302147#0-AddedOffRampEdge,17.801063224008896,14.0,58.0,135.0,191.0,273.0,444.0,781.0,1312.0,1963.0,2649.0,5001
197448006,24210659#2,17.120142111371646,46.0,232.0,568.0,955.0,1374.0,1788.0,2203.0,2655.0,3124.0,3541.0,4952
-128321241#0,-373707541#6,6.947815997238464,132.0,506.0,1024.0,1560.0,2173.0,2743.0,3303.0,3764.0,4116.0,4412.0,4988
24210659#1,27670896,23.62464091982021,1.0,1.0,12.0,88.0,316.0,743.0,1369.0,2088.0,2848.0,3507.0,5001
251365446#1,-103271274,7.259333652437157,307.0,1626.0,3222.0,4177.0,4584.0,4814.0,4907.0,4945.0,4963.0,4970.0,4975
572824576#0,231632444#0,2.7268258757316794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
533157557#0,137112602#1,1.144769221691791,18.0,46.0,76.0,109.0,122.0,136.0,143.0,143.0,144.0,144.0,144
197448006,30312041,17.521824399386897,1.0,3.0,28.0,169.0,443.0,935.0,1542.0,2249.0,2885.0,3402.0,5001
572824576#0,-231632444#6,3.083566528588132,171.0,1147.0,2083.0,2326.0,2369.0,2619.0,2991.0,3177.0,3214.0,3215.0,3215
219307210#4,48585821#1,2.0973502600590077,23.0,135.0,287.0,515.0,798.0,1038.0,1247.0,1461.0,1598.0,1662.0,1713
29249215#4,1080795535#1,0.8745016602973558,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
-29471633#1,-30965266,0.7391552471184444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23583742,-233019094#4,9.35056201538558,100.0,359.0,864.0,1443.0,2124.0,2879.0,3566.0,4061.0,4415.0,4635.0,4993
-309656499#0,24210659#1,19.502699856509302,1.0,1.0,42.0,275.0,824.0,1627.0,2570.0,3499.0,4201.0,4619.0,5001
997114670#0,23199370#0,0.9865628708955784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27875219#1,-35436424,1.639908381419928,7.0,62.0,202.0,451.0,885.0,1345.0,1877.0,2329.0,2693.0,2940.0,3280
217586821,35302147#0,8.140380202424994,1.0,4.0,56.0,198.0,480.0,968.0,1561.0,2225.0,2872.0,3476.0,5001
1084577828#1,203465195,1.3469958360537482,10.0,43.0,140.0,312.0,528.0,769.0,1017.0,1232.0,1360.0,1471.0,1652
137085362,-25699679#1,4.442613660504445,83.0,249.0,516.0,1070.0,1637.0,2170.0,2621.0,3015.0,3400.0,3737.0,4960
-212517335,24391309,1.0736481491820902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32572650,24210584#18,29.35751083014581,7.0,19.0,59.0,152.0,296.0,465.0,639.0,874.0,1185.0,1669.0,5001
184839812#1,199412757#0,14.13649247172974,1.0,11.0,61.0,264.0,677.0,1310.0,2171.0,3069.0,3791.0,4316.0,5001
197448006,24210659#2,17.120142111371646,45.0,240.0,572.0,958.0,1418.0,1849.0,2246.0,2654.0,3073.0,3500.0,4953
26943116#1,128364009#3,16.431031288730587,1.0,1.0,4.0,24.0,111.0,326.0,760.0,1410.0,2139.0,2929.0,5001
164719711#0,-29267682#0,1.0751360994520778,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4
212517335,24391309,1.1248953534531676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-24224587#1,58881512,8.770498491990095,41.0,170.0,568.0,1165.0,2063.0,2952.0,3677.0,4260.0,4558.0,4758.0,5001
164719711#11,24392110,14.113287037044271,157.0,388.0,562.0,798.0,1049.0,1365.0,1799.0,2237.0,2755.0,3280.0,4992
-222477863#1,143323461#2,13.783126015947571,2.0,4.0,38.0,157.0,507.0,1150.0,1950.0,2826.0,3555.0,4119.0,5001
190361268,309656499#1,3.119328887310225,36.0,115.0,249.0,486.0,813.0,1224.0,1734.0,2310.0,2882.0,3427.0,4996
109373094,122763953#0,9.601913431830551,24.0,171.0,338.0,469.0,622.0,819.0,1050.0,1303.0,1603.0,1956.0,5001
-30966482,-29267682#1,9.506477946505196,23.0,288.0,838.0,1579.0,2300.0,3000.0,3563.0,4000.0,4320.0,4534.0,4844
-679458136#1,659556220,17.16487841336999,1.0,1.0,1.0,19.0,109.0,360.0,816.0,1545.0,2325.0,3084.0,5001
32601842,128167840#0,10.179414406837006,29.0,112.0,572.0,992.0,1418.0,1827.0,2242.0,2607.0,2858.0,3075.0,3524
32601842,121906083#1,11.73806483590324,134.0,648.0,1516.0,2283.0,2868.0,3296.0,3669.0,4002.0,4255.0,4439.0,4951
-24224587#1,185140324,8.809360628084962,35.0,102.0,271.0,540.0,956.0,1602.0,2383.0,3179.0,3824.0,4301.0,4994
-26827930#3,-103640434,2.2035347236345526,111.0,515.0,1104.0,1565.0,1760.0,1808.0,1815.0,1821.0,1822.0,1822.0,1822
100968568,33972763#0,13.865062173444487,1.0,9.0,56.0,216.0,520.0,1042.0,1754.0,2491.0,3240.0,3839.0,5001
161175236#1,-664645385,1.090159890515214,12.0,49.0,163.0,388.0,735.0,1102.0,1398.0,1585.0,1751.0,1840.0,1959
-121997939#4,164719711#12,7.912100932221361,1.0,4.0,29.0,182.0,541.0,1064.0,1726.0,2447.0,3119.0,3694.0,5001
164719711#0,35302147#0-AddedOffRampEdge,1.0375547677991666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-110874349#2,27620787#3,0.3498086260256677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
44073105,128364009#3,4.416892607186808,110.0,334.0,593.0,949.0,1385.0,2032.0,2717.0,3357.0,3847.0,4211.0,4990
-26664860,60349903#0,0.4011372799897914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-24391309,103271274,1.1299760297000137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
572824576#0,-215637534#11,3.0923935265504885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24210659#1,205393584#0,2.830324936275146,49.0,513.0,1537.0,2383.0,2876.0,3043.0,3088.0,3099.0,3102.0,3102.0,3102
128321262#0,27612696#0,4.47951607249676,90.0,260.0,674.0,1312.0,1959.0,2635.0,3215.0,3737.0,4111.0,4348.0,4868
