origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths,theta
22885424#0,81754940,1.5033438725097366,8.0,10.0,37.0,133.0,442.0,699.0,966.0,1200.0,1506.0,1732.0,2359,0.19424582820799874
202591022#1,-124046218#1,3.971188495405098,3.0,48.0,293.0,940.0,1918.0,3233.0,4610.0,6055.0,7246.0,8203.0,10001,0.8670892525224463
292494318#0,24164250#2,4.9924662177798,31.0,295.0,1039.0,2074.0,3085.0,4121.0,5179.0,6203.0,7084.0,7790.0,10001,0.8186325739629464
-442245186#0,-119227697#2,12.439320889526057,4.0,42.0,167.0,428.0,873.0,1423.0,2144.0,3007.0,3971.0,4954.0,10001,0.3634134720501661
24164250#2,34860256#0,4.506782239151493,29.0,225.0,631.0,1260.0,1968.0,2753.0,3658.0,4592.0,5549.0,6483.0,10001,0.7393642193594716
227764339#0,230519287#4,19.39041591031737,2.0,39.0,200.0,514.0,1031.0,1867.0,3059.0,4561.0,6123.0,7436.0,10001,0.61387360520064
-201419943#1,28674038#0,2.226354941212598,20.0,139.0,484.0,1183.0,2070.0,3102.0,4141.0,5013.0,5722.0,6371.0,8426,0.9945273240171174
124810266#0,27317814,9.618314210324645,4.0,29.0,102.0,279.0,584.0,1091.0,1827.0,2753.0,3862.0,5003.0,10001,0.6416477843690342
121464271#0,110699722,3.883259035554891,71.0,303.0,797.0,1618.0,2749.0,3924.0,5082.0,6132.0,7022.0,7784.0,9952,0.6241352934853817
24164250#2,128648701,3.74682926370136,18.0,173.0,631.0,1228.0,1895.0,2514.0,3101.0,3712.0,4362.0,4996.0,9832,0.5501757054542507
-192110350#1,24164250#2,4.384263087269427,9.0,61.0,188.0,432.0,853.0,1483.0,2243.0,3144.0,4050.0,5114.0,10001,0.8125066032664979
858876401#0,-603411412,4.473406730921035,13.0,66.0,251.0,689.0,1446.0,2498.0,3568.0,4615.0,5617.0,6439.0,10001,0.7942954547282388
23338252#0,22885903#1,0.7924745747372317,2.0,12.0,19.0,32.0,53.0,69.0,92.0,112.0,129.0,140.0,168,0.24849876738520857
225105091#1,105351000,8.33951404206815,103.0,186.0,412.0,979.0,1918.0,3298.0,4918.0,6449.0,7658.0,8540.0,9991,0.2149642980820042
24162878#0,22885424#0,3.253921641655672,10.0,134.0,636.0,1551.0,2707.0,4047.0,5413.0,6703.0,7810.0,8591.0,10001,0.5440651326539909
292494318#0,121464271#0,1.3010270910774762,1.0,5.0,7.0,9.0,14.0,16.0,16.0,18.0,31.0,78.0,829,0.13295665988724917
23645960#0,128648701,3.204923327817086,94.0,342.0,922.0,1716.0,2768.0,3785.0,4612.0,5268.0,5826.0,6230.0,8968,0.4505166923232155
-26944473#4,757342085,9.80960836172677,2.0,3.0,49.0,201.0,558.0,1061.0,1962.0,3072.0,4375.0,5661.0,10001,0.6587763326098895
-126146476,22885424#0,2.931433858528092,39.0,270.0,716.0,1466.0,2472.0,3628.0,4856.0,6083.0,7110.0,7825.0,9371,0.4428677842604444
192076282,22978853,0.9275822954669746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.19450600843427115
183920511,99440052#0,5.739619400718687,0.0,17.0,47.0,60.0,287.0,913.0,1837.0,2667.0,3184.0,3458.0,3728,0.13109630958020554
876031410#0,105351000,2.394086199470199,216.0,767.0,1658.0,2712.0,3645.0,4440.0,5193.0,5664.0,5973.0,6219.0,6469,0.050703903575900315
200858515#0,23914013#3,1.158334024402235,12.0,21.0,38.0,168.0,549.0,1012.0,1456.0,1813.0,2104.0,2345.0,2933,0.3425141441167488
-23800711,23590149#0,1.7029904371831293,40.0,344.0,1137.0,2274.0,3264.0,4099.0,4684.0,5057.0,5234.0,5338.0,5430,0.5894483478179489
27896854#1,-26944473#4,11.219910466760036,1.0,5.0,42.0,217.0,677.0,1483.0,2491.0,3644.0,4812.0,5849.0,10001,0.7927818620467514
-26944473#4,27340399#0,8.067714531371404,59.0,222.0,655.0,1517.0,2849.0,4489.0,6107.0,7342.0,8272.0,8982.0,10001,0.4409799018257694
22989573#0,86198184#0,1.7063188000152876,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.06350242800730929
28096061,34491765#0,19.400183579005148,1.0,1.0,2.0,17.0,151.0,533.0,1283.0,2404.0,3697.0,5044.0,10001,0.6027987574594076
28117579#1,28096061,17.291145709558915,2.0,24.0,107.0,373.0,926.0,1758.0,2778.0,4029.0,5359.0,6632.0,10001,0.5430009002943841
50281042,27340399#0,4.345244619532673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.233568905342469
22801764#5,22943369,5.727647984420474,88.0,239.0,439.0,775.0,1168.0,1569.0,2008.0,2557.0,3221.0,3954.0,9958,0.359327490186847
86198184#0,-27671815,7.218101251599,3.0,35.0,153.0,396.0,864.0,1673.0,2799.0,4153.0,5555.0,6806.0,10001,0.4535412553696409
757342085,136065305#2,10.145853030828826,1.0,2.0,46.0,236.0,690.0,1478.0,2514.0,3646.0,4808.0,5904.0,10001,0.8061558669267658
27494708#0,664645393,9.52047196001974,1.0,13.0,88.0,293.0,756.0,1424.0,2433.0,3758.0,5232.0,6568.0,10001,0.6656825519490603
24865859#0,26665517#0,1.993170165776511,4.0,9.0,109.0,485.0,868.0,1167.0,1494.0,1980.0,2608.0,3241.0,6925,0.5255079307463288
110699722,26801069#2,0.912635996672168,4.0,18.0,43.0,83.0,120.0,157.0,183.0,211.0,241.0,275.0,364,0.13407049262788276
-103271294#1,230519287#4,20.14372508964771,1.0,3.0,17.0,121.0,501.0,1405.0,2692.0,4125.0,5316.0,6353.0,10001,0.7590821838394941
-26944473#4,27478669#1,4.8658983911217,18.0,101.0,421.0,1195.0,2615.0,4410.0,6034.0,7284.0,8190.0,8793.0,10001,0.257808885640413
-192110348#2,110699722,2.0202882032631604,107.0,620.0,1705.0,3220.0,4857.0,6138.0,7119.0,7806.0,8214.0,8424.0,8632,0.3437660856146075
-164752118,28096061,22.62798250832678,1.0,1.0,2.0,18.0,100.0,418.0,1102.0,2099.0,3294.0,4613.0,10001,0.7294866372602873
128665321,199249790,2.305231812476892,42.0,216.0,748.0,1567.0,2723.0,4235.0,5622.0,6642.0,7334.0,7660.0,8217,0.9379114625546217
110699722,24164250#2,2.850226731585773,14.0,104.0,404.0,1081.0,2117.0,3423.0,4937.0,6261.0,7436.0,8285.0,9979,0.4242754726644228
35306338#1,-23800711,1.008986057913905,2.0,4.0,9.0,16.0,22.0,29.0,49.0,72.0,106.0,135.0,481,0.31285759833661314
26785991#0,22890785#1,4.323619949582675,46.0,336.0,1060.0,2106.0,3388.0,4793.0,6183.0,7509.0,8473.0,9175.0,10001,0.7241180241409966
-164752118,183920511,15.1464779476971,1.0,33.0,234.0,695.0,1445.0,2326.0,3358.0,4635.0,6025.0,7339.0,9995,0.4484894715148644
99440052#0,142068014#1,9.78032472011786,163.0,660.0,1285.0,2159.0,3179.0,4394.0,5678.0,6777.0,7687.0,8371.0,9425,0.26850239141794086
-26944473#4,27494708#0,9.081662335183122,1.0,1.0,53.0,240.0,616.0,1302.0,2387.0,3827.0,5293.0,6564.0,10001,0.5837520751829766
625321643,-207814830,23.785050601402915,1.0,1.0,1.0,14.0,72.0,286.0,741.0,1393.0,2175.0,3023.0,10001,0.8110854973883014
225105091#1,-207814830,25.91377043130356,1.0,1.0,6.0,39.0,190.0,559.0,1187.0,2124.0,3211.0,4352.0,10001,0.8743722736639802
292494318#0,858876401#0,5.5550449760076095,62.0,388.0,1043.0,1919.0,2865.0,3787.0,4619.0,5406.0,6160.0,6853.0,10001,0.9813214431385737
26665517#0,28674038#0,0.9654405088726892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.34867580956902444
-164752118,-27635011,13.787131918384334,1.0,5.0,40.0,147.0,458.0,1018.0,1759.0,2779.0,3884.0,4819.0,10000,0.4073317439810221
227764339#0,-121677309,26.78205280273889,1.0,1.0,9.0,55.0,204.0,564.0,1275.0,2422.0,3814.0,5176.0,10001,0.9598001972418373
27374273#1,27340399#0,5.643294387879412,265.0,1195.0,2568.0,4158.0,5608.0,6978.0,8088.0,8902.0,9394.0,9679.0,9984,0.344450853255515
-27635011,-207814830,5.491076757704207,70.0,524.0,1266.0,2136.0,3156.0,4058.0,4803.0,5599.0,6419.0,7314.0,9767,0.13674201363124988
-143571769#4,181521214,1.7995493860244267,11.0,58.0,180.0,366.0,642.0,918.0,1212.0,1549.0,1809.0,2001.0,2321,0.0915736556570361
22885424#0,-192110350#1,4.0742142281940055,3.0,36.0,190.0,466.0,929.0,1517.0,2235.0,3095.0,4018.0,5007.0,10000,0.9455277142669934
22943369,-143571769#4,8.569808982413756,1.0,3.0,26.0,113.0,345.0,939.0,2024.0,3472.0,4993.0,6374.0,10001,0.5873444378417654
463432074#0,22978888#0,2.3736278781852445,243.0,574.0,1437.0,2526.0,3696.0,4784.0,5736.0,6496.0,7103.0,7582.0,9333,0.9542035044928765
166716866#0,27478669#1,7.7225924642239825,1.0,36.0,156.0,483.0,1154.0,2188.0,3650.0,5200.0,6642.0,7785.0,10001,0.4802012350394039
100304834#0,-201419943#1,1.5125917229172383,13.0,153.0,560.0,1237.0,1996.0,2678.0,3176.0,3482.0,3628.0,3691.0,3718,0.5060916064220087
199249790,-201419943#1,2.2669086706334154,117.0,903.0,2014.0,3089.0,3942.0,4613.0,5137.0,5504.0,5709.0,5829.0,5910,0.7282741758177621
27931982,-103271294#1,15.219136339937275,2.0,100.0,570.0,1388.0,2610.0,4251.0,5978.0,7216.0,8090.0,8741.0,9996,0.47244115402271314
92811445#0,128676656#2,3.439629139511238,10.0,111.0,485.0,1346.0,2554.0,3947.0,5299.0,6523.0,7472.0,8293.0,9998,0.5468577383649406
142068014#1,-27635011,3.8554096472943673,13.0,73.0,244.0,641.0,1145.0,1672.0,2185.0,2888.0,3809.0,4447.0,5190,0.09624835430389293
23338252#0,24866085#0,1.2783196227830282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3492416077125669
26801069#2,128648701,3.963518569569478,43.0,330.0,981.0,2192.0,3741.0,5472.0,7056.0,8214.0,9001.0,9492.0,10001,0.8914783292534438
122185766#0,-28676357#2,1.84458198267996,94.0,445.0,1325.0,2475.0,3731.0,5062.0,6227.0,7007.0,7530.0,7816.0,8074,0.7201431897535999
27340399#0,-27671815,2.61134052989764,1.0,6.0,9.0,15.0,19.0,145.0,441.0,701.0,933.0,1311.0,2939,0.1261179301324915
124810266#0,27478669#1,4.707232317897325,149.0,842.0,1725.0,2757.0,3896.0,5072.0,6064.0,6763.0,7350.0,7767.0,8699,0.26844362116282316
-603411412,121464271#0,2.415066068004436,120.0,585.0,1230.0,2257.0,3037.0,3952.0,4622.0,5244.0,5610.0,5836.0,6119,0.31998264829758405
26592323#0,-603411412,4.699770588696128,7.0,56.0,177.0,486.0,1030.0,1752.0,2673.0,3753.0,4742.0,5745.0,10001,0.8479088939436269
107305183#1,232886171#6,1.912616075415717,215.0,944.0,2451.0,4032.0,5449.0,6603.0,7566.0,8132.0,8425.0,8594.0,8740,0.6045702231478801
22978853,23590149#0,1.354698987102722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.43454654221956024
26665517#0,23338252#0,1.877257693886193,7.0,58.0,298.0,807.0,1530.0,2471.0,3434.0,4414.0,5348.0,6174.0,8743,0.6754566562522634
200858515#0,22978888#0,2.3403745058737524,52.0,139.0,755.0,1757.0,2772.0,3761.0,4575.0,5266.0,5802.0,6246.0,8035,0.7964101102467587
-27671815,1029004063,2.024656257930044,245.0,538.0,1415.0,2458.0,2942.0,3196.0,3836.0,4649.0,5372.0,5962.0,7479,0.11481028944732662
22943369,-612775345#2,10.072648644707492,1.0,18.0,139.0,455.0,1007.0,1793.0,2810.0,3919.0,4932.0,5962.0,10001,0.6447764924748437
-192110348#2,292494318#0,2.870978171737822,207.0,1150.0,2257.0,3396.0,4391.0,5540.0,6663.0,7521.0,8187.0,8716.0,9630,0.4133258677580234
128665321,126432001#2,2.101224654788884,120.0,709.0,1859.0,3185.0,4459.0,5506.0,6304.0,6883.0,7246.0,7520.0,7850,0.6645915209035905
-442245186#0,28096061,25.02273898518469,1.0,1.0,2.0,30.0,174.0,545.0,1287.0,2288.0,3493.0,4688.0,10001,0.8273139785413989
27237324,-94827734#6,19.17155550300764,1.0,1.0,8.0,68.0,289.0,863.0,1722.0,2837.0,4077.0,5315.0,10001,0.6146134270164045
22978853,24866085#0,1.9151436607313044,13.0,51.0,148.0,367.0,681.0,1254.0,1987.0,2791.0,3500.0,4164.0,5596,0.5795303476519251
192076282,49089747#0,2.405682662628487,22.0,130.0,488.0,1071.0,1723.0,2325.0,2906.0,3454.0,3935.0,4420.0,8650,0.7660299285146865
217582008#5,22943369,10.812468857678176,1.0,2.0,46.0,225.0,658.0,1399.0,2326.0,3516.0,4772.0,5947.0,10001,0.7783372664358219
-26943239#3,22801764#5,9.52375929471046,27.0,73.0,192.0,474.0,980.0,1664.0,2545.0,3569.0,4587.0,5573.0,10001,0.5949697363528463
50281042,27494708#0,9.64801629574032,1.0,4.0,40.0,267.0,901.0,2074.0,3546.0,5080.0,6443.0,7678.0,10001,0.7911630716662769
24164250#2,-126146476,4.331335255256352,16.0,82.0,338.0,686.0,1146.0,1737.0,2500.0,3355.0,4325.0,5325.0,9998,0.6848334667269528
122599933#2,181521214,10.222592819688684,2.0,11.0,69.0,285.0,828.0,1704.0,2925.0,4294.0,5672.0,6906.0,10001,0.7132834167197276
22885424#0,10142191#1,4.065274448541706,16.0,79.0,208.0,527.0,1158.0,2091.0,3294.0,4509.0,5663.0,6700.0,9996,0.6674230453202241
191483812#0,227764339#0,25.25813637626461,1.0,1.0,12.0,107.0,468.0,1154.0,2105.0,3358.0,4701.0,5875.0,10001,0.8109276599186783
28676913#0,23590149#0,1.5828343781010714,16.0,79.0,270.0,675.0,1342.0,2097.0,2649.0,2942.0,3069.0,3122.0,3191,0.4675861169115298
1029004063,217582008#5,6.462726780224552,12.0,84.0,275.0,654.0,1297.0,2264.0,3333.0,4513.0,5692.0,6769.0,10001,0.36756526837618914
27459190#0,-164752118,18.589997732654297,1.0,1.0,13.0,150.0,661.0,1535.0,2644.0,3800.0,4924.0,5948.0,10001,0.5845170228361206
50281042,22989573#0,11.098211907522154,2.0,12.0,132.0,465.0,1063.0,1919.0,2839.0,3774.0,4686.0,5499.0,10001,0.7497256628372919
757342085,-27671815,9.474061052895456,1.0,14.0,85.0,341.0,893.0,1845.0,3090.0,4459.0,5921.0,7164.0,10001,0.7741258354318498
-118569836#4,-4245346#1,4.865414643810607,29.0,146.0,461.0,1019.0,1719.0,2474.0,3250.0,3970.0,4759.0,5520.0,9937,0.8525022528673101
124810266#0,27896854#1,4.232560257598742,60.0,155.0,408.0,923.0,1802.0,3190.0,4617.0,6018.0,7168.0,8075.0,9994,0.2665293552435153
23914013#3,28676913#0,1.2368773571529434,7.0,28.0,86.0,222.0,425.0,749.0,1133.0,1478.0,1723.0,1870.0,2098,0.36443581254900204
27478669#1,27896854#1,8.47540469201872,1.0,20.0,174.0,722.0,1816.0,3334.0,4942.0,6335.0,7515.0,8403.0,10001,0.5349729764063385
10142191#1,26801069#2,3.411406156415783,41.0,332.0,1205.0,2600.0,4261.0,5687.0,6953.0,7932.0,8639.0,9146.0,9988,0.5322653069209619
-122372670#2,-116574763#7,4.786088029603005,111.0,519.0,1146.0,2035.0,2473.0,2562.0,2586.0,2590.0,2590.0,2590.0,2590,0.11881602082832898
22885903#1,23895836#0,1.4585309326030795,180.0,755.0,1660.0,2356.0,2936.0,3575.0,4250.0,4781.0,5146.0,5364.0,5555,0.45652276468188613
105351000,-116574763#7,14.29359608128703,1.0,1.0,29.0,163.0,478.0,997.0,1850.0,2894.0,4129.0,5339.0,10001,0.42654665087251514
27374273#1,184817931#0,12.378787857100937,1.0,1.0,22.0,154.0,513.0,1167.0,1984.0,2918.0,4047.0,5174.0,10001,0.9160989702827121
28676913#0,28674038#0,1.547562842865182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5689515339892834
23895836#0,108327352#0,0.5483786686779514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.13273154386503047
28096061,-116574763#7,12.1364773840234,1.0,18.0,172.0,536.0,1171.0,2188.0,3423.0,4660.0,5917.0,6915.0,10001,0.3371337115164714
108327352#0,35306338#1,1.4350026539613925,2.0,7.0,32.0,151.0,360.0,660.0,1121.0,1628.0,2101.0,2599.0,3905,0.38572009799784324
22890785#1,128676656#2,4.02705346820544,3.0,48.0,239.0,646.0,1323.0,2356.0,3563.0,4816.0,6013.0,7062.0,10001,0.9384502155343597
200858512#0,463432074#0,1.0399603624768523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.31808290110453025
24865859#0,49089747#0,1.2905661595563989,2.0,8.0,20.0,38.0,65.0,109.0,160.0,229.0,316.0,424.0,1065,0.26064083319248493
227764339#0,27237324,13.684659715525225,1.0,9.0,153.0,453.0,938.0,1585.0,2482.0,3700.0,5191.0,6575.0,9998,0.3879734606837192
-603411412,24164250#2,4.0240084271932846,70.0,274.0,682.0,1323.0,2186.0,3176.0,4255.0,5379.0,6438.0,7322.0,9991,0.6316065855526115
122185766#0,35306338#1,2.117303427949818,41.0,290.0,743.0,1438.0,2213.0,3116.0,4056.0,5106.0,6056.0,6917.0,9440,0.930983091876963
-27635011,191483812#0,18.22359301543585,16.0,150.0,413.0,799.0,1431.0,2266.0,3435.0,4857.0,6303.0,7632.0,10001,0.5939544534874385
-116574763#7,105351000,14.468707629856906,1.0,3.0,36.0,155.0,415.0,932.0,1794.0,2928.0,4237.0,5432.0,10001,0.42654665087251514
28674038#0,144175042#0,2.166330838021012,8.0,42.0,195.0,606.0,1425.0,2508.0,3607.0,4606.0,5545.0,6276.0,8197,0.9346261602351515
126432001#2,144175042#0,2.1988279556533508,10.0,34.0,196.0,597.0,1357.0,2430.0,3668.0,4853.0,5842.0,6636.0,8503,0.945075323388175
-4245346#1,-192110350#1,2.586814963463456,40.0,570.0,1752.0,2724.0,3326.0,3976.0,4962.0,6317.0,7479.0,8174.0,8703,0.4025419608539436
128676656#2,26785991#0,2.258875307332347,334.0,952.0,1650.0,2435.0,2904.0,3191.0,3393.0,3544.0,3651.0,3718.0,3845,0.33743176032464417
28676913#0,35306338#1,1.2193187709727384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4347198292430322
28674038#0,23590149#0,2.282433875846145,6.0,33.0,110.0,374.0,897.0,1725.0,2695.0,3771.0,4758.0,5660.0,8077,0.9634623490991859
122185766#0,232886171#0,0.4150999618035729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.057817910040993896
-201419943#1,100304834#0,1.6901843777906709,7.0,46.0,178.0,411.0,807.0,1172.0,1553.0,1917.0,2278.0,2617.0,3752,0.5060916064220087
-116574763#7,-103271294#1,22.411647971655267,1.0,1.0,1.0,8.0,87.0,374.0,976.0,1967.0,3210.0,4471.0,10001,0.8882296923123131
26592323#0,184688750,1.886097432575688,18.0,121.0,754.0,1595.0,1981.0,2150.0,2237.0,2262.0,2264.0,2264.0,2264,0.1970516397918348
181521214,86198184#0,11.809230218152162,1.0,14.0,121.0,444.0,978.0,1927.0,3031.0,4208.0,5405.0,6498.0,10001,0.7547262538333235
230519287#4,32819285#0,10.314957182762328,14.0,73.0,175.0,395.0,686.0,1107.0,1639.0,2295.0,3119.0,3949.0,9615,0.29645764133998936
292494318#0,184688750,5.37826345226407,91.0,591.0,1616.0,2873.0,4133.0,5235.0,6102.0,6764.0,7318.0,7765.0,9999,0.8378832425621268
181521214,-143571769#4,1.807868382270404,6.0,16.0,40.0,81.0,175.0,334.0,593.0,886.0,1249.0,1669.0,2971,0.0915736556570361
26665517#0,24865859#0,1.695693503149358,30.0,178.0,665.0,1499.0,2310.0,3094.0,3571.0,3803.0,3893.0,3937.0,3966,0.5255079307463288
-116574763#7,-860424997,22.52647462133314,1.0,2.0,16.0,158.0,566.0,1379.0,2494.0,3802.0,5107.0,6383.0,10001,0.7956236480484031
190502846#3,113973904,4.358803351483526,39.0,144.0,414.0,836.0,1504.0,2456.0,3650.0,4912.0,6192.0,7228.0,9987,0.2248657167452964
858876401#0,-192110348#2,4.034381782687363,26.0,196.0,638.0,1381.0,2347.0,3460.0,4515.0,5489.0,6322.0,7117.0,9997,0.605352689103403
-27671815,-143571769#4,10.463574185593629,1.0,1.0,32.0,164.0,647.0,1669.0,3077.0,4614.0,6071.0,7434.0,10001,0.8833061464540718
-122372670#2,191483812#0,3.1707467932839983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.05090947458310998
23914013#3,192076282,1.811110290409605,28.0,187.0,945.0,2088.0,3114.0,3982.0,4701.0,5160.0,5453.0,5638.0,5872,0.5919813956752427
24162878#0,-603411412,4.693229719239564,15.0,62.0,219.0,489.0,865.0,1370.0,1928.0,2579.0,3475.0,4480.0,9999,0.933706035740094
278328412#0,23914013#3,2.1241912841823103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7243046783266861
26665054#0,199249790,1.6902686774270934,24.0,135.0,321.0,614.0,1028.0,1652.0,2416.0,3096.0,3734.0,4103.0,4571,0.5461151473856918
142068014#1,-52031786#4,11.039234264494151,27.0,687.0,1647.0,2173.0,3080.0,4446.0,5966.0,7243.0,8101.0,8655.0,9291,0.3277701878019836
23590149#0,107305183#1,1.0585456887395526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3041624928507908
22890785#1,-603411412,2.0556781420029946,29.0,73.0,130.0,209.0,333.0,441.0,587.0,825.0,1023.0,1207.0,1773,0.3212836695863445
-124046218#1,95644996#1,1.4380025955905382,2.0,5.0,8.0,10.0,15.0,26.0,38.0,48.0,59.0,79.0,842,0.20830716233714264
-442245186#0,27237324,10.508618836828196,5.0,70.0,338.0,918.0,1702.0,2754.0,3910.0,5131.0,6126.0,6995.0,9967,0.29544226441504867
-124046218#1,220274291,4.214951995316557,30.0,182.0,535.0,1132.0,1942.0,2924.0,4032.0,5219.0,6408.0,7579.0,9989,0.7090552917065744
22890785#1,110699722,3.794429368153165,14.0,90.0,433.0,1167.0,2329.0,3731.0,5323.0,6745.0,7900.0,8715.0,10001,0.7345983886306897
34491765#0,-94827734#6,20.639452658240845,1.0,2.0,20.0,114.0,360.0,879.0,1703.0,2663.0,3757.0,4843.0,10001,0.6855404703494616
128665321,200858515#0,2.5961333696171427,231.0,737.0,1422.0,2191.0,2964.0,3735.0,4554.0,5463.0,6384.0,7140.0,8921,0.9228884599567309
23895836#0,28676913#0,2.344223670205003,9.0,44.0,227.0,738.0,1470.0,2411.0,3302.0,4065.0,4690.0,5228.0,7817,0.6877083833758448
-119227697#2,230519287#4,19.72569878943666,1.0,1.0,11.0,135.0,572.0,1507.0,2923.0,4411.0,5839.0,7072.0,10001,0.9301817264805232
23895836#0,278328412#0,2.857990736787796,16.0,150.0,541.0,1221.0,2162.0,3138.0,4030.0,4786.0,5495.0,6135.0,8630,0.9524227508464709
-78411474,99440052#0,20.750861472295707,1.0,6.0,74.0,374.0,1057.0,2068.0,3315.0,4773.0,6241.0,7486.0,10001,0.9219984977460862
232886171#6,200858515#0,1.9377582710949628,179.0,518.0,956.0,1570.0,2280.0,2972.0,3655.0,4348.0,4989.0,5626.0,9403,0.52505619612563
28676913#0,232886171#0,1.9339546987983884,305.0,1506.0,3267.0,5013.0,6436.0,7549.0,8222.0,8649.0,8838.0,8926.0,8971,0.6921149889209983
108327352#0,-28676357#2,2.2162374178647863,46.0,214.0,773.0,1435.0,2455.0,3718.0,4913.0,6053.0,6961.0,7776.0,9339,0.73459381636728
-143571769#4,1029004063,11.466743216104588,1.0,10.0,94.0,511.0,1345.0,2515.0,3765.0,4910.0,5971.0,6867.0,10001,0.9981164359013988
34860256#0,-124046218#1,3.67810790786412,58.0,312.0,890.0,1710.0,2722.0,3845.0,5033.0,6087.0,6996.0,7681.0,9883,0.5791611434418311
463432074#0,128665321,2.54198840362143,30.0,178.0,671.0,1492.0,2250.0,3323.0,4466.0,5504.0,6421.0,7132.0,8607,0.8277251547829044
23645960#0,34860256#0,4.0456496525703525,75.0,325.0,841.0,1617.0,2676.0,3844.0,5048.0,6241.0,7245.0,8113.0,9978,0.6397052062284365
199249790,144175042#0,2.08371583822779,71.0,549.0,1584.0,2897.0,4027.0,4723.0,5149.0,5382.0,5499.0,5562.0,5604,0.6574276600700372
26801069#2,24164250#2,3.3133451008380024,26.0,130.0,372.0,855.0,1670.0,2785.0,4086.0,5386.0,6541.0,7497.0,9997,0.5583459652923055
-124046218#1,23645960#0,0.4611407497596675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.060544062786605374
28676913#0,192076282,0.9930297506679304,1.0,1.0,2.0,5.0,16.0,34.0,69.0,140.0,229.0,373.0,1125,0.22754558312624076
34491765#0,27237324,2.266144197976855,14.0,54.0,169.0,358.0,658.0,1239.0,2011.0,2764.0,3385.0,3817.0,4334,0.07092704333305698
202591022#1,858876401#0,3.647550260753631,17.0,67.0,265.0,644.0,1381.0,2421.0,3727.0,5174.0,6431.0,7548.0,9988,0.5441973074291786
28117579#1,-860424997,17.788635813896,2.0,19.0,184.0,597.0,1249.0,2226.0,3412.0,4659.0,5977.0,7158.0,10001,0.5897564592704906
34860256#0,202591022#1,3.4496484940184806,73.0,405.0,1113.0,1957.0,2736.0,3410.0,3964.0,4554.0,5120.0,5708.0,9976,0.5537496040357227
-4245346#1,-118569836#4,4.683437597462205,6.0,59.0,306.0,876.0,1774.0,3001.0,4444.0,5738.0,6863.0,7767.0,10001,0.8525022528673101
27374273#1,217582008#5,5.022484029614357,47.0,208.0,532.0,1010.0,1769.0,2849.0,4104.0,5364.0,6523.0,7462.0,10001,0.2640426347004921
99440052#0,-122372670#2,14.748905990048955,140.0,331.0,625.0,1031.0,1543.0,2199.0,2961.0,3897.0,4793.0,5770.0,9870,0.4726098909565004
113973904,757342085,7.795094926062824,2.0,15.0,91.0,313.0,814.0,1575.0,2650.0,3909.0,5346.0,6683.0,10001,0.4688699909989067
92811445#0,26801007#2,2.81102173766631,26.0,177.0,630.0,1533.0,2958.0,4703.0,6378.0,7752.0,8666.0,9262.0,9987,0.412333093591175
26665517#0,23590149#0,1.930259052339732,35.0,281.0,822.0,1577.0,2464.0,3338.0,4146.0,4912.0,5540.0,6004.0,7168,0.6878618413317887
86198184#0,27494708#0,7.055141668962345,5.0,33.0,137.0,373.0,761.0,1342.0,2049.0,2934.0,3899.0,4901.0,10001,0.39560883748912173
-27635011,-94827734#6,23.64423806088259,2.0,5.0,29.0,152.0,478.0,1100.0,1958.0,3032.0,4156.0,5220.0,10001,0.7804399058686365
23914013#3,-23800711,0.7083418206645675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.24257358164258294
247815600#0,26801007#2,2.512910256938969,150.0,935.0,2144.0,3293.0,4441.0,5633.0,6704.0,7508.0,8070.0,8472.0,9481,0.41354162190633087
181521214,166716866#0,8.672754137880029,1.0,11.0,121.0,500.0,1108.0,1963.0,2921.0,4053.0,5165.0,6300.0,10001,0.5133754618410418
